0.0,0.19059076489472687,97.93100084741238,1.878408387692896,1.0962349246621788,1.096234924662179,0.939204193846448,-0.032633750861180116,0.02972251101823738,1.0000000000000038,-1.4218621043258242e-14,0.09772901921405745,0.012454323741179817,0.09772901921405745,0.012454323741179817
90.0,1.9462730253004625,91.51002492947616,6.543702045223375,3.6605871433949555,3.1998733586478054,3.4915719680653376,0.11281596122373788,0.08327260011362723,-0.03351396585949707,-0.9666806118475102,0.12977891682978626,-0.1212403991393592,0.13880756150285678,-0.1296750240429266
100.0,2.0630557338806024,90.67436146254413,7.262582803575264,4.1627496874721555,3.4164232890856794,3.9888671744702577,0.12993340657521651,0.06250354712524014,-0.20576602681954698,-0.940591865878691,0.12153592066995109,-0.1380607323242225,0.13415564969514332,-0.15239632151750088
110.0,2.0896855624305566,90.17004184012815,7.7402725974413,4.379576120802689,3.676994584940839,4.20763551570281,0.13856476820602193,0.04298795173245513,-0.3740829231188554,-0.8842246413344474,0.11167889599766999,-0.15503340518101666,0.12188230433861733,-0.1691978462369388
1.9790286464722768
